fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,symbol,period_type,statement_type
2022-09-30,USD,3773884000000,965118000000,644187000000,644187000000,-1705380000000.0,143905000000,2808766000000,27199000000.0,,9345000000.0,9345000000.0,51461000000.0,,1032199000000.0,177026000000,1789872000000.0,,3485866000000,2886298000000,300016000000.0,,,287805000000.0,599568000000,,201957000000.0,47866000000.0,,575278000000.0,2298477000000,527686000000.0,288018000000,,288776000000,4105000000,2965400000,JPM,Quarterly,balance
2022-12-31,USD,3665743000000,889122000000,567234000000,567234000000,-1647386000000.0,125189000000,2776621000000,27734000000.0,,9197000000.0,9197000000.0,51662000000.0,,1014081000000.0,196699000000,758264000000.0,,3373411000000,3053636000000,188692000000.0,,,246640000000.0,319775000000,,190586000000.0,44027000000.0,,542505000000.0,2572138000000,498757000000.0,292332000000,,296456000000,4105000000,2970000000,JPM,Annual,balance
2022-12-31,USD,3665743000000,889122000000,567234000000,567234000000,-1647386000000.0,125189000000,2776621000000,27734000000.0,,9197000000.0,9197000000.0,51662000000.0,,1014081000000.0,196699000000,758264000000.0,,3373411000000,3053636000000,188692000000.0,,,246640000000.0,319775000000,,190586000000.0,44027000000.0,,542505000000.0,2572138000000,498757000000.0,292332000000,,296456000000,4105000000,2967100000,JPM,Quarterly,balance
2023-03-31,USD,3744305000000,844825000000,546000000000,546000000000,-1753431000000.0,115316000000,2899480000000,28266000000.0,,9946000000.0,9946000000.0,52144000000.0,,1129693000000.0,183509000000,908606000000.0,,3441223000000,2855754000000,275077000000.0,,,288637000000.0,585469000000,,440642000000.0,42241000000.0,,584126000000.0,2292040000000,542140000000.0,303082000000,,306208000000,4105000000,2972700000,JPM,Quarterly,balance
2023-06-30,USD,3868240000000,797082000000,495123000000,495123000000,-1733114000000.0,111561000000,3071158000000,29493000000.0,,11858000000.0,11858000000.0,52380000000.0,,1184982000000.0,190398000000,936032000000.0,,3555724000000,2899508000000,286934000000.0,,,321737000000.0,656216000000,,364078000000.0,41022000000.0,,671372000000.0,2290837000000,630597000000.0,312516000000,,317359000000,4105000000,2948300000,JPM,Quarterly,balance
2023-09-30,USD,3898333000000,823692000000,511369000000,511369000000,-1779732000000.0,127752000000,3074641000000,29677000000.0,,12418000000.0,12418000000.0,52492000000.0,,1120303000000.0,184571000000,956040000000.0,,3580962000000,2901203000000,292070000000.0,,,314220000000.0,679759000000,,362793000000.0,45470000000.0,,677013000000.0,2294913000000,,317371000000,,327044000000,4105000000,2932100000,JPM,Quarterly,balance
2023-12-31,USD,3875393000000,923999000000,624151000000,624151000000,-1856346000000.0,107363000000,2951394000000,30157000000.0,,11747000000.0,11747000000.0,52634000000.0,,973946000000.0,192485000000,824984000000.0,,3547515000000,2963476000000,161960000000.0,,,261247000000.0,584039000000,,391825000000.0,44712000000.0,,653072000000.0,2540269000000,,327878000000,,332901000000,4105000000,2943100000,JPM,Annual,balance
2023-12-31,USD,3875393000000,923999000000,624151000000,624151000000,-1856346000000.0,107363000000,2951394000000,,,11747000000.0,11747000000.0,52634000000.0,,973946000000.0,192485000000,824984000000.0,,3547515000000,3119470000000,161960000000.0,,,261247000000.0,428045000000,,391825000000.0,44712000000.0,,653072000000.0,2696263000000,,327878000000,,332901000000,4105000000,2919100000,JPM,Quarterly,balance
2024-03-31,USD,4090727000000,917285000000,562116000000,562116000000,-13842037800000.0,129823000000,3173442000000,,,11738000000.0,11738000000.0,52636000000.0,,1134086000000.0,225346000000,1058210000000.0,,3754090000000,3294140000000,301469000000.0,,,371938000000.0,459950000000,,395872000000.0,46268000000.0,,767810000000.0,2620733000000,,336637000000,,342414000000,4105000000,2912800000,JPM,Quarterly,balance
2024-06-30,USD,4143003000000,923617000000,530819000000,530819000000,706476000000.0,135692000000,3219386000000,,,11905000000.0,11905000000.0,52620000000.0,,1138198000000.0,257106000000,1068904000000.0,,3802451000000,3050688000000,13800000000.0,,,448140000000.0,751763000000,,394028000000.0,47308000000.0,,842168000000.0,2602548000000,,340552000000,,356924000000,4105000000,2894900000,JPM,Quarterly,balance
2024-09-30,USD,4210048000000,1756785000000,434260000000,434260000000,-1987569000000.0,374999000000,2453263000000,,,11744000000.0,11744000000.0,52711000000.0,,1247480000000.0,947526000000,1987569000000.0,,3864212000000,3114005000000,314356000000.0,,,439975000000.0,750207000000,,410157000000.0,50638000000.0,,850132000000.0,2674030000000,,345836000000,,365966000000,4105000000,2865900000,JPM,Quarterly,balance
2024-12-31,USD,4002814000000,1983491000000,469317000000,469317000000,,320769000000,2019323000000,32223000000.0,,11995000000.0,11995000000.0,52565000000.0,,1172872000000.0,1193405000000,,,3658056000000,3073717000000,153153000000.0,,,361310000000.0,584339000000,,389836000000.0,64475000000.0,,751146000000.0,2559254000000,,344758000000,,376166000000,4105000000,2879000000,JPM,Annual,balance
2024-12-31,USD,4002814000000,1688490000000,469317000000,469317000000,,320769000000,2314324000000,32223000000.0,,11995000000.0,11995000000.0,52565000000.0,,1172872000000.0,898404000000,,,3658056000000,3214915000000,153153000000.0,,,349728000000.0,443141000000,,389836000000.0,64475000000.0,,751146000000.0,2712034000000,,344758000000,,376166000000,4105000000,2842400000,JPM,Quarterly,balance
2025-03-31,USD,4357856000000,1822626000000,425903000000,425903000000,,356547000000,2535230000000,32811000000.0,,11904000000.0,11904000000.0,52621000000.0,,1305260000000.0,1040176000000,238702000000.0,,4006436000000,3281006000000,293538000000.0,,,598026000000.0,725430000000,,407224000000.0,64980000000.0,,1005250000000.0,2682980000000,,351420000000,,386616000000,4105000000,2824300000,JPM,Quarterly,balance
2025-06-30,USD,4552482000000,1915566000000,420327000000,420327000000,,348439000000,2636916000000,33562000000.0,,11718000000.0,11718000000.0,52747000000.0,,1407359000000.0,1146800000000,,,4195558000000,3444415000000,303641000000.0,,,660633000000.0,751143000000,,419802000000.0,65293000000.0,,1080435000000.0,2783782000000,,356924000000,,397424000000,4105000000,2793700000,JPM,Quarterly,balance
2025-09-30,USD,4560205000000,1887517000000,303436000000,303436000000,,390244000000,2672688000000,35063000000.0,,11725000000.0,11725000000.0,52717000000.0,,1487283000000.0,1193837000000,,,4199993000000,3427667000000,316896000000.0,,,636929000000.0,772326000000,,427203000000.0,69355000000.0,,1064132000000.0,2790738000000,,360212000000,,407401000000,4105000000,2793700000,JPM,Quarterly,balance
2025-12-31,USD,4424900000000,962135000000,343338000000,343338000000,,111599000000,3462765000000,36244000000.0,,11727000000.0,11727000000.0,52731000000.0,,1406543000000.0,507198000000,,,4062462000000,64776000000,186658000000.0,,,64776000000.0,3997686000000,,433970000000.0,66012000000.0,,499982000000.0,2889475000000,,362438000000,,416055000000,4105000000,2793700000,JPM,Annual,balance
2025-12-31,USD,4424900000000,1877537000000,343338000000,343338000000,,397790000000,2547363000000,36244000000.0,,11727000000.0,11727000000.0,52731000000.0,,1406543000000.0,1136409000000,,,4062462000000,3584541000000,186658000000.0,,,508408000000.0,477921000000,,435206000000.0,66012000000.0,,942378000000.0,2889475000000,,362438000000,,416055000000,4105000000,2793700000,JPM,Quarterly,balance
2026-03-31,USD,4900475000000,2291039000000,312142000000,312142000000,,426858000000,2609436000000,,,11583000000.0,11583000000.0,64289000000.0,,1626063000000.0,1552039000000,,,4536437000000,3708027000000,,,,784671000000.0,828410000000,,448764000000.0,68048000000.0,,1233435000000.0,2923356000000,,364038000000,,428206000000,4105000000,2793700000,JPM,Quarterly,balance
2026-06-30,USD,5015069000000,3164974000000,309811000000,309811000000,,542426000000,1850095000000,,,11593000000.0,11593000000.0,64304000000.0,,1586680000000.0,2312737000000,,,4640471000000,3766184000000,,,,777348000000.0,874287000000,,460523000000.0,72430000000.0,,1237871000000.0,2988836000000,,374598000000,,445020000000,4105000000,2793700000,JPM,Quarterly,balance
2006-06-30,USD,69597000000,49010000000,6714000000,6714000000,1478000000.0,9316000000,20587000000,3044000000.0,,539000000.0,539000000.0,3866000000.0,,,27447000000,4055000000.0,,29493000000,22442000000,2909000000.0,,,3495000000.0,7051000000,,,,,,10395000000,,40104000000,,-20130000000,59005000000,10243000000,MSFT,Quarterly,balance
2006-09-30,USD,65354000000,45358000000,9076000000,9076000000,2521000000.0,6879000000,19996000000,3193000000.0,,720000000.0,720000000.0,4153000000.0,,,22756000000,4126000000.0,,29253000000,21972000000,2406000000.0,,,1401000000.0,7281000000,,,,,,9262000000,,36101000000,,-21556000000,57657000000,10010000000,MSFT,Quarterly,balance
2006-12-31,USD,66371000000,45180000000,6859000000,6859000000,1725000000.0,9895000000,21191000000,3686000000.0,,745000000.0,745000000.0,4189000000.0,,,22014000000,4687000000.0,,29737000000,22215000000,2944000000.0,,,1559000000.0,7522000000,,,,,,7911000000,,36634000000,,-24518000000,61152000000,9942000000,MSFT,Quarterly,balance
2007-03-31,USD,63891000000,42783000000,7611000000,7611000000,1750000000.0,8454000000,21108000000,3923000000.0,,699000000.0,699000000.0,4217000000.0,,,20625000000,4343000000.0,,28918000000,21627000000,2843000000.0,,,1878000000.0,7291000000,,,,,,8303000000,,34973000000,,-27389000000,60827000000,9862000000,MSFT,Quarterly,balance
2007-06-30,USD,63171000000,40168000000,6111000000,6111000000,1127000000.0,11338000000,23003000000,4350000000.0,,878000000.0,878000000.0,4760000000.0,,,17300000000,4292000000.0,,32074000000,23754000000,3247000000.0,,,2325000000.0,8320000000,,,,,,9728000000,,31097000000,,-31114000000,60557000000,9886000000,MSFT,Annual,balance
2007-06-30,USD,63171000000,40168000000,6111000000,6111000000,1127000000.0,11338000000,23003000000,4350000000.0,,878000000.0,878000000.0,4760000000.0,,,17300000000,4292000000.0,,32074000000,23754000000,3247000000.0,,,2325000000.0,8320000000,,,,,,9728000000,,31097000000,,-31114000000,60557000000,9679000000,MSFT,Quarterly,balance
2007-09-30,USD,65645000000,35853000000,6637000000,6637000000,1178000000.0,8982000000,29792000000,4615000000.0,,1718000000.0,1718000000.0,10151000000.0,,,14937000000,4119000000.0,,33510000000,22744000000,3206000000.0,,,1796000000.0,10766000000,,,,,,8341000000,,32135000000,,-30094000000,60699000000,9513000000,MSFT,Quarterly,balance
2007-12-31,USD,67339000000,37775000000,7460000000,7460000000,755000000.0,11621000000,29564000000,4965000000.0,,1717000000.0,1717000000.0,10309000000.0,,,13616000000,4323000000.0,,32908000000,22058000000,3612000000.0,,,1977000000.0,10850000000,,,,,,7362000000,,34431000000,,-29725000000,62528000000,9503000000,MSFT,Quarterly,balance
2008-03-31,USD,70747000000,41489000000,11820000000,11820000000,774000000.0,9871000000,29258000000,5516000000.0,,1639000000.0,1639000000.0,10346000000.0,,,14521000000,4503000000.0,,33193000000,27028000000,3600000000.0,,,2427000000.0,6165000000,,,,,,9278000000,,37554000000,,-25821000000,63375000000,9428000000,MSFT,Quarterly,balance
2008-06-30,USD,72793000000,43242000000,10339000000,10339000000,985000000.0,13589000000,29551000000,6242000000.0,,1973000000.0,1973000000.0,12108000000.0,,,13323000000,5006000000.0,,36507000000,29886000000,4034000000.0,,,8796000000.0,6621000000,,,,,,9207000000,,36286000000,,-27703000000,62849000000,9470000000,MSFT,Annual,balance
2008-06-30,USD,72793000000,43242000000,10339000000,10339000000,985000000.0,13589000000,29551000000,6242000000.0,,1973000000.0,1973000000.0,12108000000.0,,,13323000000,5006000000.0,,36507000000,29886000000,4034000000.0,,,8796000000.0,6621000000,,,,,,9207000000,,36286000000,,-27703000000,62849000000,9404000000,MSFT,Quarterly,balance
2008-09-30,USD,65117000000,37202000000,9004000000,9004000000,1640000000.0,9535000000,27915000000,6552000000.0,,1899000000.0,1899000000.0,12291000000.0,,,11718000000,5305000000.0,,31523000000,24383000000,3351000000.0,,,1975000000.0,7140000000,,,,,1975000000.0,6728000000,,33594000000,,-28938000000,61655000000,9183000000,MSFT,Quarterly,balance
2008-12-31,USD,65786000000,37730000000,8346000000,8346000000,968000000.0,10953000000,28056000000,6996000000.0,,1815000000.0,1815000000.0,12490000000.0,,,12369000000,5094000000.0,,31308000000,23710000000,3533000000.0,,,2000000000.0,7598000000,,,,,2000000000.0,5797000000,,34478000000,,-27499000000,61392000000,8914000000,MSFT,Quarterly,balance
2009-03-31,USD,68853000000,40724000000,7285000000,7285000000,657000000.0,9182000000,28129000000,7112000000.0,,1756000000.0,1756000000.0,12554000000.0,,,18055000000,5545000000.0,,31910000000,23823000000,3017000000.0,,,1999000000.0,8087000000,,,,,1999000000.0,7110000000,,36943000000,,-25679000000,61896000000,8904000000,MSFT,Quarterly,balance
2009-06-30,USD,77888000000,49280000000,6076000000,6076000000,717000000.0,11192000000,28608000000,7535000000.0,,1759000000.0,1759000000.0,12503000000.0,,,25371000000,3711000000.0,,38330000000,27034000000,3324000000.0,,,2000000000.0,11296000000,,3756000000.0,,,5756000000.0,8707000000,,39558000000,,-22824000000,62382000000,8996000000,MSFT,Annual,balance
2009-06-30,USD,77888000000,49280000000,6076000000,6076000000,717000000.0,11192000000,28608000000,7535000000.0,,1759000000.0,1759000000.0,12503000000.0,,,25371000000,5924000000.0,,38330000000,27034000000,3324000000.0,,,2000000000.0,11296000000,,3756000000.0,,,5746000000.0,7982000000,,39558000000,,-23793000000,62382000000,8960000000,MSFT,Quarterly,balance
2009-09-30,USD,81612000000,52231000000,8823000000,8823000000,1150000000.0,8587000000,29381000000,7512000000.0,,1653000000.0,1653000000.0,12582000000.0,,6006000000.0,27905000000,5766000000.0,,40400000000,28761000000,3287000000.0,,,2250000000.0,11639000000,,3746000000.0,,,5996000000.0,8810000000,6537000000.0,41212000000,0.0,-21081000000,62293000000,8983000000,MSFT,Quarterly,balance
2009-12-31,USD,82096000000,52487000000,9422000000,9422000000,589000000.0,11196000000,29609000000,7402000000.0,,1346000000.0,1346000000.0,12368000000.0,,6976000000.0,26677000000,4603000000.0,,37813000000,25715000000,3171000000.0,,,2249000000.0,12098000000,,3746000000.0,,,5995000000.0,8213000000,6808000000.0,44283000000,0.0,-19605000000,62566000000,8951000000,MSFT,Quarterly,balance
2010-03-31,USD,84910000000,54518000000,8155000000,8155000000,501000000.0,9137000000,30392000000,7372000000.0,,1282000000.0,1282000000.0,12463000000.0,,7797000000.0,31511000000,5214000000.0,,39200000000,26424000000,3279000000.0,,,2249000000.0,12776000000,,3746000000.0,,,5995000000.0,8824000000,7113000000.0,45710000000,0.0,-16807000000,62517000000,8876000000,MSFT,Quarterly,balance
2010-06-30,USD,86113000000,55676000000,5505000000,5505000000,740000000.0,13014000000,30437000000,7630000000.0,,1158000000.0,1158000000.0,12394000000.0,,7754000000.0,31283000000,5134000000.0,,39938000000,26147000000,4025000000.0,,,1000000000.0,13791000000,,4939000000.0,,,5939000000.0,6396000000,7445000000.0,46175000000,0.0,-16681000000,62856000000,8927000000,MSFT,Annual,balance
2010-06-30,USD,86113000000,55676000000,5505000000,5505000000,740000000.0,13014000000,30437000000,7630000000.0,,1158000000.0,1158000000.0,12394000000.0,,7754000000.0,31283000000,5134000000.0,,39938000000,26147000000,4025000000.0,,,1000000000.0,13791000000,,4939000000.0,,,5939000000.0,6396000000,7445000000.0,46175000000,0.0,-16681000000,62856000000,8843000000,MSFT,Quarterly,balance
2010-09-30,USD,91540000000,59581000000,8161000000,8161000000,1242000000.0,9646000000,31959000000,7771000000.0,,1077000000.0,1077000000.0,12471000000.0,,9211000000.0,36012000000,4520000000.0,,44598000000,25857000000,3654000000.0,,,1000000000.0,18741000000,,9665000000.0,,,10665000000.0,6300000000,7384000000.0,46942000000,0.0,-14993000000,61935000000,8695000000,MSFT,Quarterly,balance
2010-12-31,USD,92306000000,59684000000,4023000000,4023000000,861000000.0,12874000000,32622000000,7799000000.0,,992000000.0,992000000.0,12502000000.0,,10022000000.0,37229000000,4697000000.0,,43825000000,24312000000,3863000000.0,,,5196000000.0,19513000000,,9671000000.0,,,14867000000.0,8386000000,7662000000.0,48481000000,0.0,-13165000000,61646000000,8570000000,MSFT,Quarterly,balance
2011-03-31,USD,99727000000,66263000000,7021000000,7021000000,1056000000.0,10033000000,33464000000,7969000000.0,,840000000.0,840000000.0,12554000000.0,,10748000000.0,43129000000,5024000000.0,,46275000000,24042000000,3829000000.0,,,5001000000.0,22233000000,,11915000000.0,,,16916000000.0,8326000000,8001000000.0,53452000000,0.0,-9782000000,63234000000,8510000000,MSFT,Quarterly,balance
2011-06-30,USD,108704000000,74918000000,9610000000,9610000000,1372000000.0,14987000000,33786000000,8162000000.0,,744000000.0,744000000.0,12581000000.0,,10865000000.0,43162000000,3320000000.0,,51621000000,28774000000,4197000000.0,,,5363000000.0,22847000000,,11921000000.0,,,17284000000.0,3492000000,8072000000.0,57083000000,0.0,-6332000000,63415000000,8593000000,MSFT,Annual,balance
2011-06-30,USD,108704000000,74918000000,9610000000,9610000000,1372000000.0,14987000000,33786000000,8162000000.0,,744000000.0,744000000.0,12581000000.0,,10865000000.0,43162000000,5787000000.0,,51621000000,28774000000,4197000000.0,,,5363000000.0,22847000000,,11921000000.0,,,17284000000.0,8855000000,8072000000.0,57083000000,0.0,-8195000000,63415000000,8545000000,MSFT,Quarterly,balance
2011-09-30,USD,107415000000,75271000000,12881000000,12881000000,2270000000.0,10153000000,32144000000,8033000000.0,,1026000000.0,1026000000.0,12537000000.0,,8576000000.0,44522000000,5445000000.0,,48024000000,25543000000,3719000000.0,,,4234000000.0,22481000000,,11927000000.0,,,16161000000.0,7479000000,8201000000.0,59391000000,0.0,-4101000000,63492000000,8490000000,MSFT,Quarterly,balance
2011-12-31,USD,112243000000,72513000000,10610000000,10610000000,1351000000.0,13643000000,39730000000,8010000000.0,,2581000000.0,2581000000.0,19670000000.0,,7550000000.0,41126000000,5783000000.0,,48122000000,25373000000,3884000000.0,,,4447000000.0,22749000000,,11932000000.0,,,16379000000.0,7504000000,8386000000.0,64121000000,,219000000,63902000000,8465000000,MSFT,Quarterly,balance
2012-03-31,USD,118010000000,76860000000,6388000000,6388000000,1412000000.0,10961000000,41150000000,8225000000.0,,2756000000.0,2756000000.0,19698000000.0,,9068000000.0,53141000000,4958000000.0,,49351000000,26170000000,3790000000.0,,,5440000000.0,23181000000,,11938000000.0,,,17378000000.0,8451000000,8525000000.0,68659000000,0.0,3386000000,65273000000,8498000000,MSFT,Quarterly,balance
2012-06-30,USD,121271000000,85084000000,6938000000,6938000000,1137000000.0,15780000000,36187000000,8269000000.0,,3170000000.0,3170000000.0,13452000000.0,,9776000000.0,56102000000,5127000000.0,,54908000000,32688000000,4175000000.0,,,1231000000.0,22220000000,,10713000000.0,,,11944000000.0,7840000000,8208000000.0,66363000000,0.0,566000000,65797000000,8506000000,MSFT,Annual,balance
2012-06-30,USD,121271000000,85084000000,6938000000,6938000000,1137000000.0,15780000000,36187000000,8269000000.0,,3170000000.0,3170000000.0,13452000000.0,,9776000000.0,56102000000,5127000000.0,,54908000000,32688000000,4175000000.0,,,1231000000.0,22220000000,,10713000000.0,,,11944000000.0,7840000000,8208000000.0,66363000000,0.0,566000000,65797000000,8388000000,MSFT,Quarterly,balance
2012-09-30,USD,121876000000,84051000000,5036000000,5036000000,1624000000.0,9871000000,37825000000,8329000000.0,,3423000000.0,3423000000.0,14466000000.0,,10038000000.0,61608000000,5912000000.0,,53040000000,31402000000,3631000000.0,,,2236000000.0,21638000000,,9714000000.0,,,11950000000.0,6393000000,8423000000.0,68836000000,0.0,932000000,66084000000,8494000000,MSFT,Quarterly,balance
2012-12-31,USD,128683000000,89574000000,6017000000,6017000000,1661000000.0,14317000000,37473000000,8698000000.0,,3341000000.0,3341000000.0,14727000000.0,,10707000000.0,62295000000,5284000000.0,,56107000000,31910000000,4356000000.0,,,2241000000.0,24197000000,,11947000000.0,,,14188000000.0,6329000000,8397000000.0,72576000000,0.0,4236000000,66334000000,8444000000,MSFT,Quarterly,balance
2013-03-31,USD,134105000000,93524000000,5240000000,5240000000,2133000000.0,11991000000,40581000000,9204000000.0,,3240000000.0,3240000000.0,14682000000.0,,11193000000.0,69243000000,4917000000.0,,57417000000,31929000000,4532000000.0,,,2816000000.0,25488000000,,11949000000.0,,,14765000000.0,7381000000,9721000000.0,76688000000,0.0,7657000000,66826000000,8429000000,MSFT,Quarterly,balance
2013-06-30,USD,142431000000,101466000000,3804000000,3804000000,1938000000.0,17486000000,40965000000,9991000000.0,,3083000000.0,3083000000.0,14655000000.0,,10844000000.0,73218000000,5020000000.0,,63487000000,37417000000,4828000000.0,,,2999000000.0,26070000000,,12601000000.0,,,15600000000.0,8359000000,10000000000.0,78944000000,0.0,9895000000,67306000000,8470000000,MSFT,Annual,balance
2013-06-30,USD,142431000000,101466000000,3804000000,3804000000,1938000000.0,17486000000,40965000000,9991000000.0,,3083000000.0,3083000000.0,14655000000.0,,10844000000.0,72606000000,5632000000.0,,63487000000,37417000000,4828000000.0,,,3689000000.0,26070000000,,12601000000.0,,,16290000000.0,7669000000,10000000000.0,78944000000,0.0,9895000000,67306000000,8442000000,MSFT,Quarterly,balance
2013-09-30,USD,142348000000,99450000000,4023000000,4023000000,2613000000.0,11007000000,42898000000,10774000000.0,,2982000000.0,2982000000.0,14667000000.0,,11995000000.0,76649000000,5158000000.0,,60707000000,34623000000,4841000000.0,,,3893000000.0,26084000000,,12632000000.0,,,16525000000.0,6470000000,9587000000.0,81641000000,0.0,11680000000,67230000000,8434000000,MSFT,Quarterly,balance
2013-12-31,USD,153543000000,106870000000,10059000000,10059000000,1594000000.0,15986000000,46673000000,11567000000.0,,2945000000.0,2945000000.0,14680000000.0,,14607000000.0,73076000000,6155000000.0,,68443000000,33742000000,5398000000.0,,,3048000000.0,34701000000,,20676000000.0,,,23724000000.0,7089000000,9790000000.0,85100000000,0.0,14347000000,67476000000,8395000000,MSFT,Quarterly,balance
2014-03-31,USD,156119000000,109006000000,11572000000,11572000000,1920000000.0,13497000000,47113000000,11771000000.0,,2901000000.0,2901000000.0,14751000000.0,,14792000000.0,76102000000,5915000000.0,,68695000000,33903000000,4583000000.0,,,2794000000.0,34792000000,,20679000000.0,,,23473000000.0,8162000000,9953000000.0,87424000000,0.0,16289000000,67803000000,8367000000,MSFT,Quarterly,balance
2014-06-30,USD,172384000000,114246000000,8669000000,8669000000,2660000000.0,19544000000,58138000000,13011000000.0,,6981000000.0,6981000000.0,20127000000.0,,14597000000.0,77040000000,6333000000.0,,82600000000,45625000000,7432000000.0,,,2000000000.0,36975000000,,20645000000.0,23203000000.0,,22645000000.0,12261000000,11594000000.0,89784000000,0.0,17710000000,68366000000,8399000000,MSFT,Annual,balance
2014-06-30,USD,172384000000,114246000000,8669000000,8669000000,2660000000.0,19544000000,58138000000,13011000000.0,,6981000000.0,6981000000.0,20127000000.0,,14597000000.0,76477000000,6896000000.0,,82600000000,45625000000,7432000000.0,,,2558000000.0,36975000000,,20645000000.0,23203000000.0,,23203000000.0,11703000000,11594000000.0,89784000000,0.0,17710000000,68366000000,8345000000,MSFT,Quarterly,balance
2014-09-30,USD,169656000000,112439000000,6302000000,6302000000,3141000000.0,12887000000,57217000000,13229000000.0,,6693000000.0,6693000000.0,20081000000.0,,13943000000.0,82419000000,7690000000.0,,79486000000,44694000000,6769000000.0,,,5439000000.0,34792000000,,18472000000.0,,,23911000000.0,10870000000,11781000000.0,90170000000,0.0,18051000000,68362000000,8351000000,MSFT,Quarterly,balance
2014-12-31,USD,174848000000,116362000000,6426000000,6426000000,2053000000.0,16186000000,58486000000,13607000000.0,,7299000000.0,7299000000.0,21855000000.0,,12665000000.0,83143000000,8554000000.0,,82969000000,47415000000,6932000000.0,,,10478000000.0,35554000000,,18260000000.0,,,28738000000.0,10102000000,12423000000.0,91879000000,0.0,19731000000,68765000000,8297000000,MSFT,Quarterly,balance
2015-03-31,USD,176683000000,118398000000,7414000000,7414000000,2469000000.0,12427000000,58285000000,14375000000.0,,6963000000.0,6963000000.0,21728000000.0,,12019000000.0,87874000000,8214000000.0,,86551000000,40748000000,6690000000.0,,,4320000000.0,45803000000,,27644000000.0,,,31964000000.0,10748000000,13274000000.0,90132000000,0.0,18186000000,68475000000,8237000000,MSFT,Quarterly,balance
2015-06-30,USD,174472000000,122797000000,5595000000,5595000000,2902000000.0,17908000000,51675000000,14731000000.0,,4835000000.0,4835000000.0,16939000000.0,,12053000000.0,90931000000,5461000000.0,,94389000000,49647000000,6591000000.0,,,7484000000.0,44742000000,,27808000000.0,2499000000.0,,35292000000.0,11743000000,13544000000.0,80083000000,0.0,9096000000,68465000000,8254000000,MSFT,Annual,balance
2015-06-30,USD,174472000000,124712000000,5595000000,5595000000,2902000000.0,17908000000,51675000000,14731000000.0,,4835000000.0,4835000000.0,16939000000.0,,12053000000.0,90796000000,7511000000.0,,94389000000,49647000000,6591000000.0,,,7576000000.0,44742000000,,27808000000.0,2499000000.0,,35384000000.0,11651000000,13544000000.0,80083000000,0.0,9096000000,68465000000,8061000000,MSFT,Quarterly,balance
2015-09-30,USD,172896000000,121656000000,5431000000,5431000000,3816000000.0,11444000000,51240000000,15046000000.0,,4745000000.0,4745000000.0,17142000000.0,,11438000000.0,93846000000,7119000000.0,,95451000000,49399000000,6630000000.0,,,10902000000.0,46052000000,,27819000000.0,,,38721000000.0,9657000000,13280000000.0,77445000000,0.0,7614000000,68093000000,8084000000,MSFT,Quarterly,balance
2015-12-31,USD,180098000000,127812000000,7185000000,7185000000,2702000000.0,14507000000,52286000000,15789000000.0,,4619000000.0,4619000000.0,17436000000.0,,11514000000.0,95129000000,8289000000.0,,103318000000,42643000000,6936000000.0,,,4189000000.0,60675000000,,40679000000.0,,,44868000000.0,10096000000,13700000000.0,76780000000,0.0,6728000000,68279000000,8051000000,MSFT,Quarterly,balance
2016-03-31,USD,181869000000,128421000000,7170000000,7170000000,2450000000.0,12247000000,53448000000,16831000000.0,,4459000000.0,4459000000.0,17948000000.0,,11315000000.0,98168000000,8386000000.0,,107063000000,44354000000,6759000000.0,,,5871000000.0,62709000000,,40896000000.0,,,46767000000.0,10163000000,14122000000.0,74806000000,0.0,4954000000,68012000000,7985000000,MSFT,Quarterly,balance
2016-06-30,USD,193694000000,139660000000,6510000000,6510000000,2251000000.0,18277000000,54034000000,18356000000.0,,3733000000.0,3733000000.0,17872000000.0,,10431000000.0,106730000000,5892000000.0,,121697000000,59357000000,6898000000.0,,,12904000000.0,62340000000,,40783000000.0,12904000000.0,,53687000000.0,12087000000,13640000000.0,71997000000,0.0,2282000000,68178000000,8013000000,MSFT,Annual,balance
2016-06-30,USD,193468000000,139660000000,6510000000,6510000000,2251000000.0,18277000000,53808000000,18356000000.0,,3733000000.0,3733000000.0,17872000000.0,,10431000000.0,106531000000,6091000000.0,,121471000000,59357000000,6898000000.0,,,13223000000.0,62114000000,,40783000000.0,54541000000.0,,54541000000.0,11188000000,13640000000.0,71997000000,0.0,2282000000,68178000000,7929000000,MSFT,Quarterly,balance
